3460;1;Ｇ１１０辅线;LINE;2;NORTH;116.323890;40.061670;116.317100;40.071100
3459;0;Ｇ１１０辅线;LINE;4;SOUTH;116.317100;40.071100;116.323890;40.061670
3461;1;Ｇ１１０辅线;LINE;2;NORTH;116.317100;40.071100;116.314630;40.073680
3460;0;Ｇ１１０辅线;LINE;4;SOUTH;116.314630;40.073680;116.317100;40.071100
3462;1;Ｇ１１０辅线;LINE;2;NORTH;116.314630;40.073680;116.297950;40.094910
3461;0;Ｇ１１０辅线;LINE;4;SOUTH;116.297950;40.094910;116.314630;40.073680
3463;1;Ｇ１１０辅线;LINE;2;NORTH;116.297950;40.094910;116.283450;40.110780
3462;0;Ｇ１１０辅线;LINE;4;SOUTH;116.283450;40.110780;116.297950;40.094910
3464;1;Ｇ１１０辅线;LINE;3;WEST;116.283450;40.110780;116.269930;40.122260
3463;0;Ｇ１１０辅线;LINE;1;EAST;116.269930;40.122260;116.283450;40.110780
3465;1;Ｇ１１０辅线;LINE;2;NORTH;116.269930;40.122260;116.261700;40.141830
3464;0;Ｇ１１０辅线;LINE;4;SOUTH;116.261700;40.141830;116.269930;40.122260
3466;1;Ｇ１１０辅线;LINE;2;NORTH;116.261700;40.141830;116.243140;40.171400
3465;0;Ｇ１１０辅线;LINE;4;SOUTH;116.243140;40.171400;116.261700;40.141830
3467;1;Ｇ１１０辅线;LINE;2;NORTH;116.243140;40.171400;116.229150;40.200230
3466;0;Ｇ１１０辅线;LINE;4;SOUTH;116.229150;40.200230;116.243140;40.171400
3468;1;Ｇ１１０辅线;LINE;2;NORTH;116.229150;40.200230;116.223320;40.212280
3467;0;Ｇ１１０辅线;LINE;4;SOUTH;116.223320;40.212280;116.229150;40.200230
3469;1;Ｇ１１０辅线;LINE;2;NORTH;116.223320;40.212280;116.216220;40.222480
3468;0;Ｇ１１０辅线;LINE;4;SOUTH;116.216220;40.222480;116.223320;40.212280
3470;1;Ｇ１１０辅线;LINE;3;WEST;116.216220;40.222480;116.138200;40.244230
3469;0;Ｇ１１０辅线;LINE;1;EAST;116.138200;40.244230;116.216220;40.222480
3471;1;Ｇ１１０辅线;LINE;3;WEST;116.138200;40.244230;116.127040;40.250500
3470;0;Ｇ１１０辅线;LINE;1;EAST;116.127040;40.250500;116.138200;40.244230
3377;1;温南路;LINE;2;NORTH;116.152760;40.132330;116.127950;40.172750
3376;0;温南路;LINE;4;SOUTH;116.127950;40.172750;116.152760;40.132330
3378;1;温南路;LINE;2;NORTH;116.127950;40.172750;116.119250;40.197210
3377;0;温南路;LINE;4;SOUTH;116.119250;40.197210;116.127950;40.172750
3379;1;温南路;LINE;2;NORTH;116.119250;40.197210;116.138200;40.244230
3378;0;温南路;LINE;4;SOUTH;116.138200;40.244230;116.119250;40.197210
3380;1;温南路;LINE;2;NORTH;116.138200;40.244230;116.134020;40.251390
3379;0;温南路;LINE;4;SOUTH;116.134020;40.251390;116.138200;40.244230
3421;1;南环路;LINE;1;EAST;116.227020;40.212480;116.240540;40.212890
3420;0;南环路;LINE;3;WEST;116.240540;40.212890;116.227020;40.212480
4577;1;宋梁路;LINE;2;NORTH;116.743990;39.857030;116.736010;39.914800
4576;0;宋梁路;LINE;4;SOUTH;116.736010;39.914800;116.743990;39.857030
4578;1;宋梁路;LINE;2;NORTH;116.736010;39.914800;116.734980;39.927820
4577;0;宋梁路;LINE;4;SOUTH;116.734980;39.927820;116.736010;39.914800
4579;1;宋梁路;LINE;2;NORTH;116.734980;39.927820;116.731330;39.944190
4578;0;宋梁路;LINE;4;SOUTH;116.731330;39.944190;116.734980;39.927820
1433;1;顺平路;LINE;1;EAST;116.567920;40.117920;116.585610;40.117750
1432;0;顺平路;LINE;3;WEST;116.585610;40.117750;116.567920;40.117920
1434;1;顺平路;LINE;1;EAST;116.585610;40.117750;116.611670;40.117660
1433;0;顺平路;LINE;3;WEST;116.611670;40.117660;116.585610;40.117750
1435;1;顺平路;LINE;1;EAST;116.611670;40.117660;116.629420;40.117480
1434;0;顺平路;LINE;3;WEST;116.629420;40.117480;116.611670;40.117660
1787;1;顺平路;LINE;1;EAST;116.629420;40.117480;116.657790;40.117220
1435;0;顺平路;LINE;3;WEST;116.657790;40.117220;116.629420;40.117480
1788;1;顺平路;LINE;1;EAST;116.657790;40.117220;116.689340;40.117870
1787;0;顺平路;LINE;3;WEST;116.689340;40.117870;116.657790;40.117220
1789;1;顺平路;LINE;1;EAST;116.689340;40.117870;116.743180;40.125680
1788;0;顺平路;LINE;3;WEST;116.743180;40.125680;116.689340;40.117870
1239;1;京良路;LINE;1;EAST;116.163660;39.775100;116.170470;39.771400
1238;0;京良路;LINE;3;WEST;116.170470;39.771400;116.163660;39.775100
5195;1;京良路;LINE;1;EAST;116.170470;39.771400;116.218720;39.764270
1239;0;京良路;LINE;3;WEST;116.218720;39.764270;116.170470;39.771400
1240;1;京良路;LINE;1;EAST;116.218720;39.764270;116.222490;39.765250
5195;0;京良路;LINE;3;WEST;116.222490;39.765250;116.218720;39.764270
1241;1;京良路;LINE;1;EAST;116.222490;39.765250;116.273450;39.770110
1240;0;京良路;LINE;3;WEST;116.273450;39.770110;116.222490;39.765250
1243;1;京良路;LINE;1;EAST;116.273450;39.770110;116.313750;39.788970
1241;0;京良路;LINE;3;WEST;116.313750;39.788970;116.273450;39.770110
1244;1;京良路;LINE;1;EAST;116.313750;39.788970;116.327870;39.797810
1243;0;京良路;LINE;3;WEST;116.327870;39.797810;116.313750;39.788970
1245;1;京良路;LINE;1;EAST;116.327870;39.797810;116.345390;39.808440
1244;0;京良路;LINE;3;WEST;116.345390;39.808440;116.327870;39.797810
